function, start time, duration, instructions count, DTCM LD, DTCM ST, Vec LD count, Vec ST count, Sc LD count, Sc ST count, I Fetch Count, IO Read, IO Write
SystemInit, 5.000000, 19.000000, 19, 0, 0, 0, 0, 3, 4, 16, 0, 0
__scatterload_copy, 51295.000000, 13.000000, 8, 0, 0, 0, 0, 3, 3, 5, 0, 0
__decompress, 51329.000000, 75889.000000, 66730, 0, 0, 0, 0, 17925, 10944, 51242, 0, 0
__scatterload_zeroinit, 127239.000000, 506.000000, 503, 0, 0, 0, 0, 0, 126, 252, 0, 0
__rt_heap_descriptor, 127776.000000, 2.000000, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0
__Heap_Initialize, 127785.000000, 4.000000, 4, 0, 0, 0, 0, 0, 2, 3, 0, 0
__rt_heap_descriptor, 127824.000000, 2.000000, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0
_memset_w, 127871.000000, 26.000000, 24, 0, 0, 0, 0, 1, 8, 18, 0, 0
__aeabi_memclr4, 127870.000000, 27.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
_memset_w, 127901.000000, 26.000000, 24, 0, 0, 0, 0, 1, 8, 18, 0, 0
__aeabi_memclr4, 127900.000000, 27.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
_memset_w, 127931.000000, 26.000000, 24, 0, 0, 0, 0, 1, 8, 18, 0, 0
__aeabi_memclr4, 127930.000000, 27.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
_fclose_internal, 127984.000000, 11.000000, 11, 0, 0, 0, 0, 3, 1, 8, 0, 0
strlen, 128019.000000, 19.000000, 17, 0, 0, 0, 0, 2, 1, 13, 0, 0
_sys_open, 128016.000000, 27.000000, 8, 0, 0, 0, 0, 1, 2, 5, 0, 0
_freopen_locked, 127977.000000, 82.000000, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0
_fclose_internal, 128072.000000, 11.000000, 11, 0, 0, 0, 0, 3, 1, 8, 0, 0
strlen, 128110.000000, 19.000000, 17, 0, 0, 0, 0, 2, 1, 13, 0, 0
_sys_open, 128107.000000, 27.000000, 8, 0, 0, 0, 0, 1, 2, 5, 0, 0
_freopen_locked, 128065.000000, 85.000000, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0
_fclose_internal, 128163.000000, 11.000000, 11, 0, 0, 0, 0, 3, 1, 8, 0, 0
strlen, 128201.000000, 19.000000, 17, 0, 0, 0, 0, 2, 1, 13, 0, 0
_sys_open, 128198.000000, 27.000000, 8, 0, 0, 0, 0, 1, 2, 5, 0, 0
_freopen_locked, 128156.000000, 85.000000, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0
setvbuf, 128248.000000, 22.000000, 19, 0, 0, 0, 0, 2, 5, 14, 0, 0
setvbuf, 128276.000000, 22.000000, 19, 0, 0, 0, 0, 2, 5, 14, 0, 0
setvbuf, 128304.000000, 22.000000, 19, 0, 0, 0, 0, 2, 5, 14, 0, 0
__rt_heap_descriptor, 128341.000000, 2.000000, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0
malloc, 128338.000000, 34.000000, 26, 0, 0, 0, 0, 7, 6, 17, 0, 0
_sys_command_string, 128377.000000, 9.000000, 9, 0, 0, 0, 0, 1, 2, 5, 0, 0
__rt_heap_descriptor, 128505.000000, 2.000000, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0
malloc, 128502.000000, 34.000000, 26, 0, 0, 0, 0, 7, 6, 17, 0, 0
SystemCoreClockUpdate, 128603.000000, 8.000000, 8, 0, 0, 0, 0, 0, 1, 8, 0, 0
get_system_ticks, 128650.000000, 19.000000, 19, 0, 0, 0, 0, 9, 1, 11, 0, 0
get_system_ticks, 128673.000000, 19.000000, 19, 0, 0, 0, 0, 9, 1, 11, 0, 0
update_perf_counter, 128633.000000, 66.000000, 28, 0, 0, 0, 0, 8, 6, 17, 0, 0
__perf_os_patch_init, 128708.000000, 1.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
init_cycle_counter, 128614.000000, 96.000000, 28, 0, 0, 0, 0, 5, 10, 17, 0, 0
platform_init, 128598.000000, 4905.000000, 4160, 0, 0, 0, 0, 6, 1032, 3254, 0, 0
get_system_ticks, 133536.000000, 19.000000, 19, 0, 0, 0, 0, 9, 1, 11, 0, 0
get_system_ticks, 133559.000000, 19.000000, 19, 0, 0, 0, 0, 9, 1, 11, 0, 0
update_perf_counter, 133519.000000, 66.000000, 28, 0, 0, 0, 0, 8, 6, 17, 0, 0
__perf_os_patch_init, 133594.000000, 1.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
__perf_counter_init, 133510.000000, 86.000000, 19, 0, 0, 0, 0, 3, 6, 12, 0, 0
__aeabi_errno_addr, 133618.000000, 2.000000, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0
__rt_ctype_table, 133635.000000, 2.000000, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0
strtol, 133626.000000, 11.000000, 9, 0, 0, 0, 0, 1, 1, 6, 0, 0
atoi, 133615.000000, 22.000000, 9, 0, 0, 0, 0, 0, 1, 5, 0, 0
main, 133602.000000, 35.000000, 12, 0, 0, 0, 0, 1, 5, 8, 0, 0
__rt_entry_main, 133601.000000, 36.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
__rt_lib_init_cpp_1, 133600.000000, 37.000000, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0
__cpp_initialize__aeabi_, 128582.000000, 5055.000000, 26, 0, 0, 0, 0, 6, 3, 15, 0, 0
__rt_lib_init_alloca_1, 128581.000000, 5056.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
__ARM_get_argv, 128331.000000, 5306.000000, 154, 0, 0, 0, 0, 15, 13, 125, 0, 0
__ARM_argv_veneer, 128330.000000, 5307.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
__rt_lib_init_argv_1, 128329.000000, 5308.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
_initio, 127866.000000, 5771.000000, 64, 0, 0, 0, 0, 16, 7, 40, 0, 0
__rt_lib_init_atexit_1, 127865.000000, 5772.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
_get_lc_ctype, 127857.000000, 5780.000000, 6, 0, 0, 0, 0, 2, 2, 4, 0, 0
__rt_lib_init_lc_collate_1, 127854.000000, 5783.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
_chval, 133671.000000, 9.000000, 8, 0, 0, 0, 0, 0, 0, 7, 0, 0
_chval, 133692.000000, 11.000000, 8, 0, 0, 0, 0, 0, 0, 7, 0, 0
_strtoul, 133654.000000, 58.000000, 36, 0, 0, 0, 0, 3, 1, 29, 0, 0
_printf_input_char, 133755.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
_sys_istty, 133803.000000, 6.000000, 6, 0, 0, 0, 0, 1, 2, 4, 0, 0
__rt_heap_descriptor, 133820.000000, 2.000000, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0
malloc, 133817.000000, 34.000000, 26, 0, 0, 0, 0, 7, 6, 17, 0, 0
__flsbuf, 133770.000000, 122.000000, 78, 0, 0, 0, 0, 19, 9, 56, 0, 0
fputc, 133765.000000, 127.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 133899.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 133914.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 133909.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 133985.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 134000.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 133995.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 134071.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 134086.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 134081.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 134157.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 134172.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 134167.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 134243.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 134258.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 134253.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 134329.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 134344.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 134339.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 134415.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 134430.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 134425.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 134501.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 134516.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 134511.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 134587.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 134602.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 134597.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 134673.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 134688.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 134683.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 134759.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 134774.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 134769.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 134845.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 134860.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 134855.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 134931.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 134946.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 134941.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 135017.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 135032.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 135027.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 135103.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 135118.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 135113.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 135189.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 135204.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 135199.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 135275.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 135290.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 135285.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 135361.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 135376.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 135371.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 135447.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 135462.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 135457.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 135533.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 135548.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 135543.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 135619.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 135634.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 135629.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 135705.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
_printf_input_char, 135717.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 135815.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 135810.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_int_common, 135770.000000, 123.000000, 50, 0, 0, 0, 0, 8, 3, 36, 0, 0
_printf_int_dec, 135734.000000, 159.000000, 34, 0, 0, 0, 0, 3, 2, 26, 0, 0
_printf_d, 135732.000000, 161.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
_printf_input_char, 135901.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
_sys_write, 136009.000000, 7.000000, 7, 0, 0, 0, 0, 1, 2, 4, 0, 0
_writebuf, 135990.000000, 37.000000, 29, 0, 0, 0, 0, 5, 2, 19, 0, 0
__flsbuf, 135916.000000, 118.000000, 77, 0, 0, 0, 0, 14, 9, 58, 0, 0
fputc, 135911.000000, 123.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 136041.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__printf, 133747.000000, 2302.000000, 288, 0, 0, 0, 0, 51, 26, 231, 0, 0
_printf_char_common, 133736.000000, 2315.000000, 13, 0, 0, 0, 0, 2, 4, 9, 0, 0
ferror, 136054.000000, 3.000000, 3, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_char_file, 133731.000000, 2329.000000, 11, 0, 0, 0, 0, 2, 1, 7, 0, 0
__2printf, 133725.000000, 2337.000000, 8, 0, 0, 0, 0, 3, 2, 5, 0, 0
ee_abf_f32, 136068.000000, 20.000000, 17, 0, 0, 0, 0, 3, 3, 14, 0, 0
_printf_input_char, 136122.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 136137.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 136132.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 136208.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 136223.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 136218.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 136294.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 136309.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 136304.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 136380.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 136395.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 136390.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 136466.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 136481.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 136476.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 136552.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 136567.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 136562.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 136638.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 136653.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 136648.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 136724.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 136739.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 136734.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 136810.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 136825.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 136820.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 136896.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 136911.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 136906.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 136982.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 136997.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 136992.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 137068.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 137083.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 137078.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 137154.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 137169.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 137164.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 137240.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
_printf_input_char, 137252.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 137386.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 137381.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 137464.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 137459.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 137542.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 137537.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 137620.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 137615.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
__flsbuf, 137698.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 137693.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_int_common, 137341.000000, 435.000000, 86, 0, 0, 0, 0, 16, 7, 64, 0, 0
_printf_int_dec, 137269.000000, 507.000000, 70, 0, 0, 0, 0, 3, 6, 54, 0, 0
_printf_d, 137267.000000, 509.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
_printf_input_char, 137784.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 137799.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 137794.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 137870.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 137885.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 137880.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 137956.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 137971.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 137966.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 138042.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 138057.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 138052.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 138128.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 138143.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 138138.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 138214.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__flsbuf, 138229.000000, 64.000000, 61, 0, 0, 0, 0, 14, 7, 45, 0, 0
fputc, 138224.000000, 69.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 138300.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
_sys_write, 138408.000000, 7.000000, 7, 0, 0, 0, 0, 1, 2, 4, 0, 0
_writebuf, 138389.000000, 37.000000, 29, 0, 0, 0, 0, 5, 2, 19, 0, 0
__flsbuf, 138315.000000, 118.000000, 77, 0, 0, 0, 0, 14, 9, 58, 0, 0
fputc, 138310.000000, 123.000000, 4, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_input_char, 138440.000000, 5.000000, 5, 0, 0, 0, 0, 2, 1, 3, 0, 0
__printf, 136114.000000, 2334.000000, 255, 0, 0, 0, 0, 45, 23, 204, 0, 0
_printf_char_common, 136103.000000, 2347.000000, 13, 0, 0, 0, 0, 2, 4, 9, 0, 0
ferror, 138453.000000, 3.000000, 3, 0, 0, 0, 0, 1, 0, 3, 0, 0
_printf_char_file, 136098.000000, 2361.000000, 11, 0, 0, 0, 0, 2, 1, 7, 0, 0
__2printf, 136092.000000, 2369.000000, 8, 0, 0, 0, 0, 3, 2, 5, 0, 0
__rt_heap_descriptor, 138466.000000, 2.000000, 2, 0, 0, 0, 0, 1, 0, 1, 0, 0
malloc, 138463.000000, 34.000000, 26, 0, 0, 0, 0, 7, 6, 17, 0, 0
_memset_w, 138543.000000, 216.000000, 212, 0, 0, 0, 0, 1, 84, 206, 0, 0
__aeabi_memclr4, 138542.000000, 217.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_rfft_128_fast_init_f32, 138774.000000, 39.000000, 36, 0, 0, 0, 0, 0, 10, 29, 0, 0
arm_rfft_fast_init_f32, 138765.000000, 48.000000, 8, 0, 0, 0, 0, 0, 0, 7, 0, 0
th_rfft_init_f32, 138762.000000, 54.000000, 6, 0, 0, 0, 0, 1, 1, 4, 0, 0
arm_cfft_init_f32, 138823.000000, 39.000000, 37, 0, 0, 0, 0, 1, 8, 31, 0, 0
th_cfft_init_f32, 138820.000000, 45.000000, 6, 0, 0, 0, 0, 1, 1, 4, 0, 0
_memset_w, 138879.000000, 1071.000000, 1069, 0, 0, 0, 0, 1, 426, 1062, 0, 0
__aeabi_memclr4, 138878.000000, 1072.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
ee_abf_f32, 138520.000000, 1439.000000, 50, 0, 0, 0, 0, 3, 9, 42, 0, 0
__aeabi_memcpy, 139981.000000, 409.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
__aeabi_memcpy, 140397.000000, 409.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
//  <- DBG #0xa  -> //
arm_q15_to_float, 141166.000000, 71.000000, 55, 0, 0, 0, 0, 17, 17, 53, 0, 0
th_int16_to_f32, 141165.000000, 72.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cfft_f32, 141581.000000, 2189.000000, 1901, 0, 0, 0, 0, 562, 347, 1815, 0, 0
th_cfft_f32, 141580.000000, 2190.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_q15_to_float, 143913.000000, 71.000000, 55, 0, 0, 0, 0, 17, 17, 53, 0, 0
th_int16_to_f32, 143912.000000, 72.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cfft_f32, 144327.000000, 2189.000000, 1901, 0, 0, 0, 0, 562, 347, 1815, 0, 0
th_cfft_f32, 144326.000000, 2190.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_conj_f32, 146522.000000, 170.000000, 105, 0, 0, 0, 0, 34, 33, 103, 0, 0
th_cmplx_conj_f32, 146521.000000, 171.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_mult_cmplx_f32, 146700.000000, 241.000000, 191, 0, 0, 0, 0, 66, 34, 189, 0, 0
th_cmplx_mult_cmplx_f32, 146699.000000, 242.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_mag_f32, 146948.000000, 421.000000, 387, 0, 0, 0, 0, 50, 19, 385, 0, 0
th_cmplx_mag_f32, 146947.000000, 422.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_mult_cmplx_f32, 148126.000000, 241.000000, 191, 0, 0, 0, 0, 66, 34, 189, 0, 0
th_cmplx_mult_cmplx_f32, 148125.000000, 242.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_mult_cmplx_f32, 148506.000000, 240.000000, 190, 0, 0, 0, 0, 66, 34, 188, 0, 0
th_cmplx_mult_cmplx_f32, 148505.000000, 241.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_mult_cmplx_f32, 148885.000000, 240.000000, 190, 0, 0, 0, 0, 66, 34, 188, 0, 0
th_cmplx_mult_cmplx_f32, 148884.000000, 241.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_mult_cmplx_f32, 149264.000000, 240.000000, 190, 0, 0, 0, 0, 66, 34, 188, 0, 0
th_cmplx_mult_cmplx_f32, 149263.000000, 241.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
arm_cmplx_mult_cmplx_f32, 149643.000000, 240.000000, 190, 0, 0, 0, 0, 66, 34, 188, 0, 0
th_cmplx_mult_cmplx_f32, 149642.000000, 241.000000, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0
